2.097489894475919314e+01,1.831154709273135239e+01,1.629465838826660296e-01,2.638184154477678928e-02,2.423631994260793364e-03,5.132317008471744962e-03,1.319332270633652524e-03,1.025210625757339857e-04
2.316296082643394527e+01,1.964986181964546574e+01,2.126197211443076052e-01,2.978769708670490554e-02,4.559867192568328904e-03,5.526632473187688757e-03,1.417156692730788675e-03,1.525996106136131192e-04
2.198470672044890506e+01,1.805287853709834422e+01,2.043380339387036448e-01,2.893107165204890363e-02,2.329095985683771360e-03,5.129873554861608120e-03,1.335949851941274809e-03,1.061834378147680105e-04
1.911004480036667985e+01,1.593896047191346099e+01,2.200293623333942628e-01,2.639149824268083311e-02,3.047123322618429039e-03,5.285984724656215758e-03,1.135538542422198909e-03,1.988788353570656274e-04
2.522637597718336622e+01,1.474322135059378347e+01,1.766229710759335547e-01,2.902296872221180046e-02,2.193990915253065874e-03,5.264256419332287787e-03,1.055368048802483643e-03,1.540543338255123576e-04
2.492393065427786070e+01,1.542352146935146173e+01,1.670785493861747795e-01,2.882085911978959220e-02,3.171412412256313911e-03,5.034660326490789095e-03,1.092836613040635424e-03,1.162126814450812761e-04
1.805109466243236938e+01,1.527328241018122412e+01,1.721680276053759728e-01,3.359936609687291797e-02,4.981534786375022526e-03,5.171588864147357370e-03,1.122138208004100227e-03,1.434156836216146473e-04
2.580545911253530278e+01,1.363889762221942981e+01,1.988003134931681237e-01,2.408842334285994646e-02,2.006158733537120441e-03,4.887345827945099169e-03,1.211007167250797469e-03,1.582508623959265868e-04
2.280222208761512448e+01,1.764946311034113080e+01,1.878835662700638065e-01,2.804955949591697237e-02,3.279534735111425906e-03,4.933280323045776718e-03,1.089001244547983457e-03,1.265942010571204980e-04
2.336631420614796539e+01,1.837618337617477238e+01,2.351632303856261152e-01,3.185181826303119801e-02,2.774394582865696152e-03,5.018228338155912571e-03,1.334257377431218375e-03,1.079304445323329189e-04
2.488683779842688182e+01,1.226846173215998093e+01,2.149289858027216282e-01,3.027827202039339721e-02,6.078500850291841846e-03,5.337280822199284153e-03,1.355697766971834459e-03,9.609190638041784863e-05
2.525560262861764471e+01,1.399032979495378015e+01,2.638579437420344176e-01,2.555131447389437371e-02,6.413401605590357372e-03,6.758450755593663206e-03,1.409396790978701634e-03,2.030975135348410724e-04
2.482936150611975279e+01,1.675600370374068504e+01,1.966797339710850967e-01,3.473303523366673418e-02,2.221190374658197318e-03,5.012127824200575746e-03,1.250051107735158755e-03,9.166453327091170417e-05
2.346912667906732253e+01,1.605234040669585482e+01,2.208143044814446510e-01,3.248107865343323464e-02,4.122380505710957627e-03,5.588434988839532588e-03,1.372653315600371512e-03,2.066604780440800461e-04
2.423609112519468312e+01,1.740654955205199528e+01,1.558859932852285635e-01,3.049681108786340966e-02,3.892565325358462568e-03,4.617173765611920673e-03,1.058906556966818019e-03,9.927224353885148733e-05
2.185670279543677452e+01,1.122152158942500577e+01,1.808845704677311261e-01,2.777881340425002524e-02,3.627441112253634251e-03,5.582325432284013234e-03,1.170950543434758377e-03,1.283010885321267153e-04
1.867328259962652481e+01,1.400868165234326312e+01,1.637449750911511293e-01,3.005954386140122919e-02,5.031534462834072984e-03,5.048982071383246138e-03,1.111784210382831591e-03,2.101679867929704521e-04
2.134604786334685400e+01,2.014680706163473900e+01,2.026508152023173415e-01,3.108487101105238126e-02,4.367407188933819344e-03,5.417164901561920959e-03,9.599204979170937978e-04,1.309992171671163995e-04
2.457968128169789068e+01,1.959750188567898732e+01,1.917694667284893795e-01,3.106257853097791483e-02,2.775181856414006814e-03,4.883677900182765465e-03,1.062716419748593530e-03,1.194891986938185401e-04
2.468116999098136688e+01,1.762165633011050048e+01,1.769710244936296140e-01,2.692980442678039738e-02,3.100698756597917386e-03,4.895606599374615307e-03,1.283879075902168154e-03,8.997293130465151877e-05
2.711323000194703070e+01,1.379238645686738352e+01,2.133611354670967297e-01,3.028822428020816471e-02,2.534304809952625179e-03,5.532416042467723852e-03,1.255401165823263497e-03,1.004651368847647751e-04
2.869454421198035021e+01,1.332039427040339774e+01,1.973065821767346906e-01,3.082419105210625065e-02,2.740741425747063136e-03,4.841564623554788123e-03,1.121584996152012780e-03,1.007632627728003154e-04
1.701093849269875591e+01,1.941538710799077805e+01,1.850280438111291947e-01,2.719690465728420714e-02,1.910551078498662781e-03,4.974693570606737725e-03,1.185862270976294772e-03,1.322525373753981608e-04
2.839026187920451250e+01,2.499049931850432316e+01,1.864559784957161015e-01,2.693110119042187861e-02,1.829337616600721110e-03,5.005229906208823187e-03,1.152618981753625229e-03,1.225137111904849323e-04
2.082164867161788280e+01,1.765428327727826030e+01,2.318595207203942576e-01,2.962319257334151620e-02,4.599992665595659114e-03,5.216333994118104757e-03,1.243362468561341229e-03,8.546504871938801666e-05
2.458196648540626583e+01,2.017823721651588187e+01,1.930621774764914866e-01,3.237894730240670205e-02,4.439280644332273609e-03,5.281178185888872958e-03,1.070120118476496551e-03,2.238637941761804201e-04
1.668274694592547291e+01,1.486843401331005410e+01,1.806921730202431242e-01,2.660909172967616115e-02,2.177652773380923945e-03,5.238603372709621508e-03,1.050151013087126687e-03,1.140843962938263822e-04
3.051158506157774397e+01,1.667166778798742399e+01,2.153321425542386591e-01,2.778224600154542007e-02,3.158649264182342587e-03,5.120777363207816221e-03,1.258888628296598016e-03,1.157837145210256384e-04
2.558960572595692540e+01,1.640515246579786890e+01,1.916425153335773734e-01,3.099893601705563245e-02,2.898268444773129202e-03,5.484453424430131910e-03,1.507511555436237376e-03,1.098013999597822002e-04
2.114824693022584512e+01,2.122230695115752042e+01,1.936720830627784995e-01,3.031156958636391230e-02,5.248074059777587536e-03,5.022774338161758827e-03,1.185306455779239123e-03,9.521397555575161688e-05
2.671771222116534972e+01,1.392586358230853349e+01,2.365293605819986933e-01,3.104573223082022354e-02,4.194358145014247599e-03,5.438271066844902607e-03,1.413207312551344923e-03,6.946297755371133901e-05
2.260926914782216102e+01,1.807275929770854717e+01,1.859196963865267505e-01,2.997864560559025671e-02,3.289259336642066760e-03,5.491104352751293577e-03,1.302421900634538740e-03,1.259809838680951320e-04
2.075375080551436113e+01,1.527123908487731185e+01,2.337435235240241105e-01,2.592557686036514597e-02,5.060121050733030514e-03,5.344996016745916581e-03,1.413078442150545897e-03,8.974024111795298755e-05
2.415123755401237560e+01,1.605487473281991839e+01,3.029788090755622387e-01,2.820344323708668527e-02,3.740264770465318370e-03,5.659793442762879948e-03,1.360611482711177305e-03,1.292391564666158280e-04
2.577411554196264376e+01,1.153639303538142613e+01,2.292396226577101404e-01,2.751504312082905107e-02,4.092249270681457343e-03,5.348555776637588938e-03,1.097150658720588787e-03,1.076970838925053785e-04
3.011908703140279187e+01,1.648456088192847346e+01,2.811801462171945598e-01,3.778257562862084862e-02,4.145000984868339906e-03,5.019333553964788058e-03,1.133533400690092587e-03,9.594722401729723353e-05
2.875507968684150839e+01,1.745695811669993347e+01,2.120837116256144572e-01,3.274333669256457302e-02,6.608017119364024625e-03,5.093507381269044704e-03,1.571794715212017704e-03,1.564240349583446012e-04
2.455467141592538738e+01,1.840520953266974402e+01,2.098285405972388495e-01,3.352976748454751521e-02,5.183574779170656635e-03,5.558310694820496611e-03,1.334983277329305877e-03,9.555442219741602555e-05
1.871508740698775597e+01,2.461924816118298409e+01,2.000555876093232099e-01,3.304142441098158189e-02,2.944351796999133790e-03,5.312179948899852129e-03,1.168435915597552423e-03,1.184176717109960985e-04
1.837902022198051100e+01,2.082757585645977727e+01,2.266193711395275978e-01,2.664091289679170610e-02,3.579176803360365530e-03,5.200063233135402904e-03,1.331237201500428411e-03,1.044011914746208864e-04
2.593967049105329892e+01,1.497357918904460838e+01,2.421367938396791764e-01,2.912238947954373658e-02,4.125197221148069193e-03,4.908917627982053132e-03,1.207279032477295497e-03,6.314873027754463910e-05
1.731616894622856506e+01,1.386840897356483460e+01,2.073945450075946051e-01,2.681665757974255326e-02,2.251874403248174498e-03,4.988266384937121989e-03,1.178825318305125195e-03,1.218820851916037270e-04
1.912334555823655435e+01,1.549471670572957471e+01,1.832813365182145438e-01,2.989421661635394134e-02,2.687449788469396719e-03,5.344391631576849398e-03,1.210572949762591310e-03,1.041804427654633943e-04
2.341057519554825106e+01,1.710476262391200208e+01,1.935494962865557667e-01,3.481854353566130045e-02,2.241560617407526226e-03,5.207720298462289489e-03,1.141252342414648437e-03,1.065334654822982596e-04
2.195614159636932072e+01,2.157339833032616028e+01,2.132146747603428649e-01,2.955953850350708650e-02,2.635135802790953760e-03,4.795151864921484361e-03,1.241498718674963458e-03,1.180525804808869238e-04
2.443576886540679993e+01,1.906424508283633301e+01,2.388525543587630140e-01,2.601890132526696320e-02,3.500465437266201893e-03,5.244027770306616300e-03,1.211302691643003542e-03,1.220237153396693018e-04
1.543288998171810000e+01,1.514314099491576648e+01,1.982612701223196439e-01,3.669501963025401103e-02,6.938235015195750970e-03,5.471194539899552553e-03,1.577852630172849914e-03,1.794636633215360578e-04
2.634411907971691846e+01,1.282759333300462856e+01,2.058895166284721023e-01,3.408179076798420470e-02,7.980092488678586574e-03,5.569231766745477014e-03,1.875357517719062304e-03,1.667043892316490768e-04
2.205900324488959896e+01,2.084824301991741891e+01,2.207667347466889529e-01,3.624037881551442353e-02,5.324985260285979363e-03,5.847351935878619157e-03,9.709177181229542916e-04,2.414191895493977304e-04
2.690241580197862703e+01,1.532690984500099773e+01,2.296121589199071611e-01,3.280194756673303347e-02,7.070840860195877313e-03,5.215682087222422991e-03,1.608600383321058015e-03,2.269075368380302346e-04
2.207341870092800917e+01,1.631526124017657864e+01,2.522724446703678014e-01,3.470431858022191007e-02,6.944396246407586425e-03,6.406951831497645182e-03,1.065526266344749224e-03,1.933804493242835586e-04
2.307007945019741868e+01,2.333592875109369658e+01,2.015672240981520313e-01,2.700127211872689614e-02,2.357352045275682567e-03,5.166065918910848521e-03,1.037870054472167427e-03,1.235847398346438396e-04
2.293659131206949908e+01,1.535516900135504592e+01,2.018006484415731383e-01,3.041969679142323552e-02,2.686311843574581970e-03,4.915629608594741795e-03,1.422205811247492530e-03,1.105086959155546542e-04
1.476384863577718498e+01,1.622213445006807575e+01,1.946472273482127702e-01,3.227804639786556462e-02,7.396662118643045937e-03,5.429696553878816424e-03,1.740057975925778490e-03,9.835705942010699839e-05
2.186800170336184834e+01,1.700005442011972434e+01,2.382588783596629178e-01,3.835781470702210455e-02,6.215677909354495531e-03,6.247468932158413771e-03,1.365350121083301572e-03,1.663298751226042647e-04
2.595562526034649764e+01,1.531432798486098257e+01,2.817949716435293461e-01,3.070830753499666568e-02,3.131344703912121614e-03,5.353121149887975910e-03,1.187780563511689176e-03,1.237447736790536160e-04
3.021349675416365699e+01,1.952699309473355527e+01,1.710576178209874121e-01,3.456226505096237495e-02,2.391852232631978652e-03,4.862576800146872769e-03,1.153834970983914432e-03,9.554462775230598034e-05
2.249302001304614151e+01,1.586520178577059426e+01,1.769654825015115618e-01,3.175593757789833826e-02,7.398380534781204970e-03,5.474740713958514346e-03,1.299712006161953502e-03,1.042567913614996043e-04
2.116935323110489264e+01,1.936061807515607569e+01,2.207133563149344946e-01,3.364437519295396251e-02,4.361523969479774200e-03,5.762285117729932377e-03,1.297579718157446799e-03,1.215198900308650211e-04
2.066790242252788445e+01,1.780613191292690800e+01,1.840411106476161907e-01,3.018157954637074730e-02,4.442894855155057193e-03,5.436383039425630656e-03,1.275665165526617198e-03,1.465436058358709549e-04
1.523295043201816057e+01,1.433919444890963746e+01,1.983187219239980204e-01,2.356961746266712787e-02,3.459408939898525083e-03,4.941569548249803018e-03,1.282951391229838079e-03,1.120688097082114484e-04
2.193975053242829887e+01,2.069374536245013019e+01,2.337590127006002882e-01,3.312248186116964477e-02,5.234188935850692809e-03,4.948961176769090670e-03,1.599655262092442541e-03,1.249964748859537424e-04
2.715040493717629388e+01,1.133912147127232828e+01,2.079818382483174521e-01,3.006183239509685468e-02,4.901530010755278041e-03,5.191553877522027925e-03,1.420262769568436580e-03,1.187692626671195688e-04
2.703146616512763245e+01,1.534944827560516423e+01,1.965596557965090529e-01,3.421944601656943391e-02,2.521791419427074459e-03,5.286138851884235150e-03,1.118175310190778994e-03,9.359094363388541682e-05
1.650970817919068168e+01,1.569413668812572560e+01,1.949943566822783803e-01,2.735326196074219091e-02,2.226891972990801584e-03,4.767773963157952155e-03,1.095218775249733349e-03,9.093333584621892285e-05
1.570707684459210540e+01,1.990069945420713537e+01,1.888213052566283245e-01,2.958703891489558244e-02,2.205145552979637276e-03,4.868418981501979742e-03,1.138514669976087388e-03,8.475765580567503916e-05
2.076486194767752735e+01,1.528530936757342928e+01,2.758939930041927613e-01,2.689804910114858283e-02,3.254874617022658276e-03,5.436992610256601195e-03,1.397751446998845085e-03,7.601979942656116821e-05
3.172088963134370232e+01,1.851714953617348058e+01,2.917435363199144538e-01,4.236205100541705348e-02,1.111060529248962189e-02,6.794055024701046996e-03,2.577289909536895421e-03,1.148882041363756383e-04
3.425301937652771045e+01,2.083845112084789974e+01,3.479665458718637638e-01,3.586302047221899547e-02,8.207147106819656993e-03,6.510794792767388497e-03,1.408126909164392638e-03,1.202055529592491276e-04
2.260655484951709582e+01,1.611628310347244764e+01,1.832520374881568825e-01,2.948427636046762473e-02,3.986370331258740421e-03,5.296638366397711864e-03,1.200703713679631465e-03,9.657479990192871175e-05
2.915604532263413518e+01,1.637043474249042418e+01,2.582438409777735311e-01,3.771398765511365520e-02,1.087819463079553114e-02,6.600208913141877853e-03,1.741359065929827619e-03,1.407686291167603869e-04
2.172220664534773960e+01,1.793430235957556462e+01,2.901764137605539196e-01,4.391322302793185250e-02,1.111990623067718280e-02,7.577405043148386504e-03,1.569076588816535438e-03,1.846975563697076804e-04
1.862070398635128399e+01,1.497684257887536141e+01,2.134347174643952960e-01,2.654737771290400367e-02,2.445675410735361106e-03,5.672287943233910064e-03,1.102684009994897314e-03,1.109188387221994641e-04
2.303528514022337248e+01,2.203144080390128323e+01,1.965443141809480876e-01,2.780768311380046875e-02,2.590975825057943542e-03,5.122569942157801856e-03,1.373901672103829911e-03,7.741512500961483215e-05
1.755288206697838760e+01,1.706386767359305878e+01,1.835764795103275726e-01,3.104540887919619158e-02,3.252077209153517341e-03,5.493736876977713471e-03,1.376476034361247963e-03,1.094227104641572965e-04
2.500236370754093329e+01,1.701491071841603286e+01,2.078278876771040840e-01,2.984266452690962149e-02,2.783442577009851045e-03,5.070820880576948353e-03,1.251064891448460704e-03,1.017666081150697622e-04
2.286395576148819941e+01,1.724592094322986924e+01,1.868539807538544539e-01,3.207089409069711211e-02,2.792939307282027005e-03,5.151179687931593289e-03,8.178621508830669290e-04,1.012245480020075063e-04
2.316371345048466779e+01,1.723611766712983950e+01,2.145808508236887735e-01,2.896044929851446584e-02,7.407824741266277012e-03,5.262504626914970771e-03,1.522519297198541991e-03,2.242550084743913277e-04
2.488350978528188051e+01,1.871882867849948084e+01,3.241050795549195729e-01,3.716689562530153812e-02,6.944630855068910889e-03,6.572717442054303374e-03,1.548142159723121412e-03,2.321731911652441310e-04
2.112130909033534465e+01,1.744565349140133392e+01,1.803516974400942718e-01,2.976776263824605293e-02,5.920666169485546901e-03,5.035382082997948497e-03,1.356769994603180271e-03,1.326736236972111819e-04
2.991803975209459665e+01,2.344758074702173545e+01,2.649188103362048463e-01,4.018576955607568169e-02,1.016800025921128781e-02,6.002555385603776036e-03,1.454080121893575051e-03,1.075412203163508080e-04
1.670917190273896580e+01,1.885266705775782725e+01,1.962200183671126419e-01,3.485277986546342355e-02,5.214220399252629534e-03,4.965509644141689535e-03,1.683212961549405322e-03,1.629211428189324693e-04
2.384280045008661375e+01,1.959943141322477089e+01,2.751215396290348503e-01,3.981386435736602308e-02,9.477483906567720287e-03,6.733390852752711014e-03,2.023595554485834412e-03,1.244581345975114472e-04
2.424846653730337920e+01,1.681819702085579493e+01,2.345593669564190187e-01,3.299872313072391844e-02,7.684745089448191679e-03,5.646426747894281624e-03,1.811634815934629007e-03,9.700647064108033348e-05
2.124938502154175524e+01,1.500785530994649086e+01,2.237833075052725329e-01,2.854016526271802023e-02,2.305081546341109563e-03,5.045805861737820419e-03,1.171312654152853938e-03,1.223818958591349688e-04
2.389824099300899007e+01,2.724156118139904947e+01,1.965295646198404189e-01,3.169205596985096712e-02,2.579548135656778429e-03,5.490829832236749156e-03,1.456918630189973527e-03,1.177021975610835464e-04
2.967117113444517429e+01,1.510348013709092108e+01,2.419448384627382320e-01,3.372968078371759576e-02,3.972809080897640038e-03,5.859535880125480226e-03,1.220332718573641315e-03,1.325886952655438663e-04
2.460677908405995495e+01,2.005509043420858362e+01,2.766816720632784277e-01,2.795377642342286584e-02,3.098822968348927294e-03,5.217028444391440603e-03,1.053532105236592263e-03,1.113464709695289343e-04
1.864161335699524358e+01,1.708861854941734038e+01,1.739636048054584438e-01,3.389075472084207563e-02,3.463851779309991968e-03,4.796288503568980899e-03,1.333114544017023964e-03,1.468963027010232480e-04
2.199477254941110971e+01,1.640670829306030498e+01,1.557328786318086244e-01,2.786776649419827126e-02,2.562328610656944283e-03,4.537460709208123756e-03,1.225401853612694729e-03,1.580542750657710788e-04
2.901893389846721405e+01,1.344649869412678456e+01,2.183125449501016058e-01,3.358020060418676067e-02,5.749245535045861832e-03,5.439467717516655379e-03,1.118328741740162160e-03,1.215416624405330452e-04
2.702393860626941802e+01,1.857862846400127310e+01,2.106634719251941068e-01,2.755102130760438833e-02,3.611923254430771547e-03,5.302094109183220008e-03,1.058513472225156623e-03,6.536364944288415926e-05
2.875125967125306659e+01,1.453880605020610162e+01,1.873462911523381957e-01,3.241238317087791199e-02,3.040268586056315506e-03,5.308069739150727065e-03,1.476016054036711871e-03,1.278586221514464445e-04
2.265685131436374888e+01,1.869176881124410627e+01,1.978299576201410503e-01,2.824565339971493727e-02,3.126387272443689573e-03,4.635807646614512403e-03,1.065319604826472878e-03,1.457188739118256394e-04
3.242481093128074576e+01,1.645060271376073402e+01,2.499949968075943219e-01,3.992918829916917989e-02,8.376210266482948807e-03,5.851698523025952205e-03,1.953047293598501920e-03,1.384044529088131669e-04
2.784959983333764910e+01,1.617430772646397230e+01,3.018167725450550121e-01,3.119009304621807657e-02,5.755460024220102055e-03,5.474023294217821717e-03,1.294879539411535052e-03,1.505822391955286346e-04
2.693724208985596036e+01,1.498259191079877439e+01,2.046660416563442775e-01,3.859305473258196895e-02,4.716511222176564960e-03,5.377609005142580147e-03,1.163054546948714355e-03,8.990227446380638556e-05
2.618354252270704308e+01,1.830829748297940895e+01,1.974826627104152854e-01,3.066719975995139957e-02,3.905498480937893979e-03,4.944190610461297181e-03,1.256625018329259698e-03,1.090139224103655317e-04
3.262044597181623828e+01,1.816918091154966675e+01,2.221776679271861288e-01,2.928938607092347948e-02,6.835176169190375350e-03,5.286914226089877052e-03,1.660630014213902370e-03,1.535406308652432616e-04
2.196709799954179942e+01,1.760642325929217833e+01,2.456433806247364515e-01,3.322144885299774947e-02,6.877805560788650616e-03,6.699723363413362213e-03,1.248238503117911303e-03,1.025379974813146527e-04
2.134922161936097140e+01,2.205026149580214678e+01,1.866748793494663328e-01,3.065697242571838524e-02,2.843176722771581944e-03,5.302590358863180746e-03,9.718721482241927207e-04,1.106731410752039843e-04
2.197128876470004855e+01,1.603254587827958488e+01,1.862191789392328989e-01,3.029033832707828805e-02,4.150381146960967563e-03,4.974117895718211529e-03,1.090032217406915064e-03,1.054109686177628837e-04
3.165313068762528914e+01,1.210629646448090035e+01,1.835106191576876267e-01,3.093796011647839683e-02,2.952758238479544911e-03,4.851461031346407729e-03,1.253888020395471214e-03,9.214382878946879166e-05
2.311682957781355441e+01,1.416638096333604580e+01,1.833941197558749958e-01,2.651577293205405195e-02,2.155069743644879091e-03,5.238064390760762030e-03,1.123507049534682063e-03,1.024557718308240467e-04
2.038409234868936792e+01,1.881183853492844094e+01,2.950135052660169954e-01,2.600191282025031761e-02,5.402376731404130369e-03,5.490576276910184503e-03,1.683553176702146147e-03,1.461123321256089700e-04
2.857573360394020057e+01,1.508414037389924189e+01,3.015568270382762983e-01,3.547589795808379909e-02,4.703117702815775777e-03,5.791143585796101195e-03,1.050752000781909976e-03,1.464273147432188730e-04
3.553321084696129617e+01,2.123793147936104475e+01,2.725191754117372578e-01,2.980073431203729417e-02,5.012612592060458443e-03,5.261843755515431022e-03,1.417647535720782366e-03,9.105234765989302938e-05
2.077335257680944380e+01,1.698636297236117798e+01,2.983730339270860288e-01,2.868695511928246941e-02,4.834463431450814960e-03,5.781891782170658911e-03,1.478069653048624983e-03,2.051434683471845184e-04
2.598497683893549492e+01,1.837331111105126524e+01,2.173455167414594102e-01,2.695140795324704394e-02,3.278784507215201996e-03,5.146419114234775452e-03,1.029455376493047542e-03,9.803863883072388768e-05
2.437325691010817508e+01,2.212991091360810358e+01,2.408263371090347549e-01,3.181093292821185470e-02,8.307510753427045300e-03,5.737936818636253308e-03,1.536581470476036139e-03,2.006351203010347378e-04
2.918825126971682238e+01,3.172860354937144933e+01,3.684579049995732603e-01,3.212322389727154809e-02,5.963079666910637427e-03,6.976348310273248338e-03,1.435420428531981570e-03,3.119555720012110898e-04
2.306349395878762820e+01,1.442706627875843139e+01,1.777421988243075290e-01,2.872895450194385206e-02,2.209339010923459020e-03,4.907099177827087093e-03,1.196370037044427407e-03,7.710511208184666688e-05
2.695040752068683787e+01,1.875348213240582140e+01,3.081333043427013640e-01,3.095213183829138154e-02,8.010651937894902944e-03,5.690312020458445155e-03,1.547876352063650915e-03,9.995595398731948035e-05
2.256215995745910163e+01,2.203224081673174339e+01,4.263097491007104001e-01,3.315280207002655605e-02,9.170661443461416984e-03,7.325364716831449241e-03,2.363677547547903077e-03,1.601113938955326451e-04
2.776432610687578517e+01,1.842183868500904964e+01,2.044804837716080459e-01,2.902739924375406441e-02,5.634384464512236061e-03,5.564792031000869235e-03,1.261467221046980907e-03,1.319925881209034241e-04
1.845484571817317843e+01,1.878887858938283983e+01,1.901833119585122911e-01,3.097044532779829468e-02,3.368044943450882248e-03,5.217796622636503359e-03,1.286983367028984903e-03,9.273960458973144955e-05
2.552903112827028664e+01,2.712419373074639850e+01,1.929497992621953539e-01,2.841026335577155615e-02,2.439743540817164782e-03,4.840847675491252028e-03,1.582247249380525512e-03,1.009813570399257832e-04
2.199981841097351065e+01,1.393727831036058973e+01,1.830909487983697348e-01,3.082282076746042931e-02,3.197011703542277424e-03,5.193127582352441950e-03,1.001499623065719990e-03,1.265114214184715120e-04
2.410724219709387839e+01,1.969168708106028731e+01,1.845779283939529281e-01,2.844393124575978621e-02,4.180766939189515044e-03,5.024422923561950617e-03,1.134022965222733709e-03,9.575636859979205578e-05
2.345231543563407683e+01,1.699444823188795439e+01,2.150861164723966712e-01,3.075393885645886019e-02,4.522053041824349376e-03,5.249179403559215210e-03,1.470596413514993527e-03,9.389832877808697775e-05
2.965067252126056729e+01,1.772246142188897977e+01,2.244380764473722922e-01,3.030742254545010228e-02,4.089106419732186845e-03,4.977752185074062197e-03,1.411797487745695620e-03,1.491373145383345384e-04
1.702514315604143036e+01,1.760378736479565731e+01,2.292258566788833996e-01,3.149324032573212750e-02,5.515281793002150407e-03,5.597024483178316724e-03,1.436306341622022595e-03,1.442675741749826308e-04
2.819643199520312749e+01,2.127064689055780633e+01,3.165661830395356535e-01,4.297003506512250826e-02,1.190302529540759532e-02,6.288379056410140638e-03,1.940537425549720670e-03,9.578890036109007121e-05
2.746370246943821769e+01,1.627536586793445750e+01,2.674153408527744080e-01,3.900017744485397703e-02,6.848418201953477592e-03,6.272327330334841362e-03,1.599927941796206680e-03,1.287378281652078226e-04
1.712339534085199944e+01,2.050236971074848213e+01,1.864076918140911143e-01,3.446968286176296803e-02,3.245006481556102218e-03,5.664303328275025959e-03,1.018418457578991725e-03,1.338033837028194560e-04
